aliquot_id	file_id	protocol_ref	protocol_component_versions	parent_alignment_ref	gene_annotation_ref	data_transformation_name	derived_data_file	tcga_data_type	tcga_data_level	tcga_archive_name
TCGA-HC-7742-01A-11R-2118-07	d8765abc-befa-49b5-893e-04de2ddb2ee1	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1322275.d8765abc-befa-49b5-893e-04de2ddb2ee1.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d8765abc-befa-49b5-893e-04de2ddb2ee1 gene_expression	unc.edu.d8765abc-befa-49b5-893e-04de2ddb2ee1.1327184.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7742-11A-01R-2118-07	12358445-06b8-4055-8454-69b8544774fc	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1320507.12358445-06b8-4055-8454-69b8544774fc.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	12358445-06b8-4055-8454-69b8544774fc gene_expression	unc.edu.12358445-06b8-4055-8454-69b8544774fc.1754491.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7742-11A-01R-2118-07	12358445-06b8-4055-8454-69b8544774fc	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1320507.12358445-06b8-4055-8454-69b8544774fc.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	12358445-06b8-4055-8454-69b8544774fc gene_expression	unc.edu.12358445-06b8-4055-8454-69b8544774fc.1320545.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7742-11A-01R-2118-07	12358445-06b8-4055-8454-69b8544774fc	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1320507.12358445-06b8-4055-8454-69b8544774fc.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	12358445-06b8-4055-8454-69b8544774fc gene_expression	unc.edu.12358445-06b8-4055-8454-69b8544774fc.1326850.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7742-11A-01R-2118-07	12358445-06b8-4055-8454-69b8544774fc	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1320507.12358445-06b8-4055-8454-69b8544774fc.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	12358445-06b8-4055-8454-69b8544774fc gene_expression	unc.edu.12358445-06b8-4055-8454-69b8544774fc.1326885.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7742-11A-01R-2118-07	12358445-06b8-4055-8454-69b8544774fc	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1320507.12358445-06b8-4055-8454-69b8544774fc.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	12358445-06b8-4055-8454-69b8544774fc gene_expression	unc.edu.12358445-06b8-4055-8454-69b8544774fc.1326851.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7742-11A-01R-2118-07	12358445-06b8-4055-8454-69b8544774fc	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1320507.12358445-06b8-4055-8454-69b8544774fc.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	12358445-06b8-4055-8454-69b8544774fc gene_expression	unc.edu.12358445-06b8-4055-8454-69b8544774fc.1326886.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7744-01A-11R-2118-07	82b1d50a-9ed4-4d42-80d4-59d06b43df3e	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1346442.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	82b1d50a-9ed4-4d42-80d4-59d06b43df3e gene_expression	unc.edu.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.1755722.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7744-01A-11R-2118-07	82b1d50a-9ed4-4d42-80d4-59d06b43df3e	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1346442.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	82b1d50a-9ed4-4d42-80d4-59d06b43df3e gene_expression	unc.edu.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.1346551.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7744-01A-11R-2118-07	82b1d50a-9ed4-4d42-80d4-59d06b43df3e	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1346442.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	82b1d50a-9ed4-4d42-80d4-59d06b43df3e gene_expression	unc.edu.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.1351522.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7744-01A-11R-2118-07	82b1d50a-9ed4-4d42-80d4-59d06b43df3e	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1346442.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	82b1d50a-9ed4-4d42-80d4-59d06b43df3e gene_expression	unc.edu.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.1351565.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7744-01A-11R-2118-07	82b1d50a-9ed4-4d42-80d4-59d06b43df3e	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1346442.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	82b1d50a-9ed4-4d42-80d4-59d06b43df3e gene_expression	unc.edu.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.1351523.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7744-01A-11R-2118-07	82b1d50a-9ed4-4d42-80d4-59d06b43df3e	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1346442.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	82b1d50a-9ed4-4d42-80d4-59d06b43df3e gene_expression	unc.edu.82b1d50a-9ed4-4d42-80d4-59d06b43df3e.1351568.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-01A-11R-2118-07	d26a0c98-2768-48df-ab84-dcce5e18537a	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1342126.d26a0c98-2768-48df-ab84-dcce5e18537a.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d26a0c98-2768-48df-ab84-dcce5e18537a gene_expression	unc.edu.d26a0c98-2768-48df-ab84-dcce5e18537a.1755656.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-01A-11R-2118-07	d26a0c98-2768-48df-ab84-dcce5e18537a	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1342126.d26a0c98-2768-48df-ab84-dcce5e18537a.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d26a0c98-2768-48df-ab84-dcce5e18537a gene_expression	unc.edu.d26a0c98-2768-48df-ab84-dcce5e18537a.1342232.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-01A-11R-2118-07	d26a0c98-2768-48df-ab84-dcce5e18537a	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1342126.d26a0c98-2768-48df-ab84-dcce5e18537a.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d26a0c98-2768-48df-ab84-dcce5e18537a gene_expression	unc.edu.d26a0c98-2768-48df-ab84-dcce5e18537a.1348682.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-01A-11R-2118-07	d26a0c98-2768-48df-ab84-dcce5e18537a	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1342126.d26a0c98-2768-48df-ab84-dcce5e18537a.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d26a0c98-2768-48df-ab84-dcce5e18537a gene_expression	unc.edu.d26a0c98-2768-48df-ab84-dcce5e18537a.1348714.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-01A-11R-2118-07	d26a0c98-2768-48df-ab84-dcce5e18537a	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1342126.d26a0c98-2768-48df-ab84-dcce5e18537a.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d26a0c98-2768-48df-ab84-dcce5e18537a gene_expression	unc.edu.d26a0c98-2768-48df-ab84-dcce5e18537a.1348683.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-01A-11R-2118-07	d26a0c98-2768-48df-ab84-dcce5e18537a	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1342126.d26a0c98-2768-48df-ab84-dcce5e18537a.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	d26a0c98-2768-48df-ab84-dcce5e18537a gene_expression	unc.edu.d26a0c98-2768-48df-ab84-dcce5e18537a.1348709.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-11A-01R-2118-07	3e2b99bc-6a05-4de8-b135-923d443cd4fa	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1321830.3e2b99bc-6a05-4de8-b135-923d443cd4fa.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	3e2b99bc-6a05-4de8-b135-923d443cd4fa gene_expression	unc.edu.3e2b99bc-6a05-4de8-b135-923d443cd4fa.1754961.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-11A-01R-2118-07	3e2b99bc-6a05-4de8-b135-923d443cd4fa	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1321830.3e2b99bc-6a05-4de8-b135-923d443cd4fa.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	3e2b99bc-6a05-4de8-b135-923d443cd4fa gene_expression	unc.edu.3e2b99bc-6a05-4de8-b135-923d443cd4fa.1321940.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-11A-01R-2118-07	3e2b99bc-6a05-4de8-b135-923d443cd4fa	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1321830.3e2b99bc-6a05-4de8-b135-923d443cd4fa.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	3e2b99bc-6a05-4de8-b135-923d443cd4fa gene_expression	unc.edu.3e2b99bc-6a05-4de8-b135-923d443cd4fa.1324838.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-11A-01R-2118-07	3e2b99bc-6a05-4de8-b135-923d443cd4fa	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1321830.3e2b99bc-6a05-4de8-b135-923d443cd4fa.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	3e2b99bc-6a05-4de8-b135-923d443cd4fa gene_expression	unc.edu.3e2b99bc-6a05-4de8-b135-923d443cd4fa.1324885.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-11A-01R-2118-07	3e2b99bc-6a05-4de8-b135-923d443cd4fa	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1321830.3e2b99bc-6a05-4de8-b135-923d443cd4fa.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	3e2b99bc-6a05-4de8-b135-923d443cd4fa gene_expression	unc.edu.3e2b99bc-6a05-4de8-b135-923d443cd4fa.1324839.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7745-11A-01R-2118-07	3e2b99bc-6a05-4de8-b135-923d443cd4fa	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1321830.3e2b99bc-6a05-4de8-b135-923d443cd4fa.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	3e2b99bc-6a05-4de8-b135-923d443cd4fa gene_expression	unc.edu.3e2b99bc-6a05-4de8-b135-923d443cd4fa.1324875.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-01A-11R-2118-07	a88b498e-6e56-4d49-b11d-827ad2b29b5d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1339039.a88b498e-6e56-4d49-b11d-827ad2b29b5d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a88b498e-6e56-4d49-b11d-827ad2b29b5d gene_expression	unc.edu.a88b498e-6e56-4d49-b11d-827ad2b29b5d.1753484.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-01A-11R-2118-07	a88b498e-6e56-4d49-b11d-827ad2b29b5d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1339039.a88b498e-6e56-4d49-b11d-827ad2b29b5d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a88b498e-6e56-4d49-b11d-827ad2b29b5d gene_expression	unc.edu.a88b498e-6e56-4d49-b11d-827ad2b29b5d.1339142.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-01A-11R-2118-07	a88b498e-6e56-4d49-b11d-827ad2b29b5d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1339039.a88b498e-6e56-4d49-b11d-827ad2b29b5d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a88b498e-6e56-4d49-b11d-827ad2b29b5d gene_expression	unc.edu.a88b498e-6e56-4d49-b11d-827ad2b29b5d.1350038.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-01A-11R-2118-07	a88b498e-6e56-4d49-b11d-827ad2b29b5d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1339039.a88b498e-6e56-4d49-b11d-827ad2b29b5d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a88b498e-6e56-4d49-b11d-827ad2b29b5d gene_expression	unc.edu.a88b498e-6e56-4d49-b11d-827ad2b29b5d.1350131.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-01A-11R-2118-07	a88b498e-6e56-4d49-b11d-827ad2b29b5d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1339039.a88b498e-6e56-4d49-b11d-827ad2b29b5d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a88b498e-6e56-4d49-b11d-827ad2b29b5d gene_expression	unc.edu.a88b498e-6e56-4d49-b11d-827ad2b29b5d.1350039.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-01A-11R-2118-07	a88b498e-6e56-4d49-b11d-827ad2b29b5d	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1339039.a88b498e-6e56-4d49-b11d-827ad2b29b5d.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	a88b498e-6e56-4d49-b11d-827ad2b29b5d gene_expression	unc.edu.a88b498e-6e56-4d49-b11d-827ad2b29b5d.1350136.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-11A-01R-2118-07	8f9b3818-5334-4aa0-9ad1-22bca0afb925	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1366154.8f9b3818-5334-4aa0-9ad1-22bca0afb925.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8f9b3818-5334-4aa0-9ad1-22bca0afb925 gene_expression	unc.edu.8f9b3818-5334-4aa0-9ad1-22bca0afb925.1756605.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-11A-01R-2118-07	8f9b3818-5334-4aa0-9ad1-22bca0afb925	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1366154.8f9b3818-5334-4aa0-9ad1-22bca0afb925.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8f9b3818-5334-4aa0-9ad1-22bca0afb925 gene_expression	unc.edu.8f9b3818-5334-4aa0-9ad1-22bca0afb925.1366329.junction_quantification.txt	junction_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-11A-01R-2118-07	8f9b3818-5334-4aa0-9ad1-22bca0afb925	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1366154.8f9b3818-5334-4aa0-9ad1-22bca0afb925.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8f9b3818-5334-4aa0-9ad1-22bca0afb925 gene_expression	unc.edu.8f9b3818-5334-4aa0-9ad1-22bca0afb925.1370908.rsem.genes.results	RSEM_genes	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-11A-01R-2118-07	8f9b3818-5334-4aa0-9ad1-22bca0afb925	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1366154.8f9b3818-5334-4aa0-9ad1-22bca0afb925.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8f9b3818-5334-4aa0-9ad1-22bca0afb925 gene_expression	unc.edu.8f9b3818-5334-4aa0-9ad1-22bca0afb925.1370943.rsem.genes.normalized_results	RSEM_genes_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-11A-01R-2118-07	8f9b3818-5334-4aa0-9ad1-22bca0afb925	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1366154.8f9b3818-5334-4aa0-9ad1-22bca0afb925.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8f9b3818-5334-4aa0-9ad1-22bca0afb925 gene_expression	unc.edu.8f9b3818-5334-4aa0-9ad1-22bca0afb925.1370909.rsem.isoforms.results	RSEM_isoforms	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7747-11A-01R-2118-07	8f9b3818-5334-4aa0-9ad1-22bca0afb925	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1366154.8f9b3818-5334-4aa0-9ad1-22bca0afb925.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	8f9b3818-5334-4aa0-9ad1-22bca0afb925 gene_expression	unc.edu.8f9b3818-5334-4aa0-9ad1-22bca0afb925.1370944.rsem.isoforms.normalized_results	RSEM_isoforms_normalized	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
TCGA-HC-7748-01A-11R-2118-07	eb9c4bc2-f85e-4ec1-bd7f-ba2eff32ff1b	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2	SeqWareVersion=0.7.0;MapSpliceRSEM=0.7.5	UNCID_1362867.eb9c4bc2-f85e-4ec1-bd7f-ba2eff32ff1b.sorted_genome_alignments.bam	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	eb9c4bc2-f85e-4ec1-bd7f-ba2eff32ff1b gene_expression	unc.edu.eb9c4bc2-f85e-4ec1-bd7f-ba2eff32ff1b.1756635.bt.exon_quantification.txt	exon_quantification	Level 3	unc.edu_PRAD.IlluminaHiSeq_RNASeqV2.Level_3.1.14.0
