individualId	sampleId	ccc_did	maf_ccc_did	maf_url
BAML-1916	BAML-15-00028		ab8ebe4f-7a83-45a2-bb3f-d7f31c0e01b4	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00024_AML_15-00028_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1916	BAML-15-00028		88cf29f4-58b7-41a3-87e2-623b118cebfd	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00024_AML_15-00028_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1919	BAML-15-00029		7e06c12a-4e7b-4193-b6b2-1f91b8cc2e86	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00029_AML_15-00030_Skin.mutect.c.0.annot.filt.maf
BAML-1919	BAML-15-00029		e9d8fe2c-6126-438a-a086-cd65b918f6ba	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00029_AML_15-00030_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1877	BAML-15-00015		e2611f4b-b907-4a38-87e8-ce5ec7d47719	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00014_AML_15-00015_Skin.mutect.c.0.annot.filt.maf
BAML-1877	BAML-15-00015		a04013ff-1077-4f59-8314-30911ac78460	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00014_AML_15-00015_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1925	BAML-15-00045		e4aad3cf-3586-4b02-b0a2-2693c09f589b	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00045_AML_15-00046_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1925	BAML-15-00046		91c187c6-f975-45aa-950b-b5f335f39a52	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00045_AML_15-00046_Skin.mutect.c.0.annot.filt.maf
BAML-1929	BAML-15-00052		70c64c66-0927-48dc-845b-f8cdbafb120f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00051_AML_15-00052_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1184	BAML-15-00053		9a80346b-57df-424f-8e0f-27e9652bf80c	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00053_AML_15-00054_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1184	BAML-15-00054		d6ac0511-dd22-4f75-9552-3d2fe5e176ff	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00053_AML_15-00054_Skin.mutect.c.0.annot.filt.maf
BAML-1933	BAML-15-00055		d0901c61-d410-48a0-a17e-415da15c48da	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00056_AML_15-00055_Skin.mutect.c.0.annot.filt.maf
BAML-1933	BAML-15-00055		5f7c6ab7-5deb-4bea-aabb-593496ae1121	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00056_AML_15-00055_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1963	BAML-15-00073		49d3621a-0ed9-4c21-97dc-05e7a4c0b9fb	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00073_AML_15-00074_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1963	BAML-15-00074		b47d629f-0177-45c6-a10e-c672ca6bc165	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00073_AML_15-00074_Skin.mutect.c.0.annot.filt.maf
BAML-1963	BAML-15-00074		d402a243-97a6-423f-900f-c91c7fecf3d9	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00073_AML_15-00074_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1964	BAML-15-00075		55b9a93c-b6ce-40df-b46b-08bc85baf3f0	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00075_AML_15-00077_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1969	BAML-15-00123		c3806d30-b039-410e-8573-33af0293fafb	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00123_AML_15-00124_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1721	BAML-15-00145		7b1497cf-3d64-43a5-b5c3-e1d4f08a43da	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00140_AML_15-00145_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1988	BAML-15-00148		5beadf8d-9176-459d-8843-ca92be2243e6	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00148_AML_15-00149_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1989	BAML-15-00151		38fc3fa1-3045-4ac1-b718-2cc8e356d904	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00150_AML_15-00151_Skin.mutect.c.0.annot.filt.maf
BAML-1989	BAML-15-00151		aa80417c-922b-4601-89a9-ca4c52300ef0	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00150_AML_15-00151_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1993	BAML-15-00159		cd596eed-72ff-47a9-b2e5-1174512c2c76	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00159_AML_15-00160_Skin.mutect.c.0.annot.filt.maf
BAML-1993	BAML-15-00160		f4d7177f-6bc7-4b9d-8d1a-3b0020265e79	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00159_AML_15-00160_Skin.mutect.c.0.annot.filt.maf
BAML-1998	BAML-15-00166		22da1555-4708-4939-b4ca-8fbb45a6615e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00167_AML_15-00166_Skin.mutect.c.0.annot.filt.maf
BAML-1998	BAML-15-00166		e1f0c5d0-97bb-492c-8976-3848e3c2c3f4	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00167_AML_15-00166_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2001	BAML-15-00169		0cda7fc3-7f48-45e1-9af4-0d49f7275c44	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00169_AML_15-00170_Skin.mutect.c.0.annot.filt.maf
BAML-2001	BAML-15-00169		1d51bfb8-af1d-4d4b-b4bc-a63e67ab2344	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00169_AML_15-00170_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2001	BAML-15-00169		ae49764e-b240-4a2d-abac-0ad49d7cf651	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00169_AML_15-00170_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2002	BAML-15-00172		0a5530f5-574a-48f5-93d2-98c5fb9c0e59	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00171_AML_15-00172_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2005	BAML-15-00179		d0e2840d-4d45-4d03-8310-d252c80a76b0	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00180_AML_15-00179_Skin.mutect.c.0.annot.filt.maf
BAML-2005	BAML-15-00180		3e648a65-bcd3-42a7-9df0-a713e9a058e7	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00180_AML_15-00179_Skin.mutect.c.0.annot.filt.maf
BAML-1973	BAML-15-00195		4c994293-d643-424c-9b0d-e56b1eeb49f8	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/mutect/Pair_15-00194_AML_15-00195_Skin.mutect.c.0.annot.filt.maf
BAML-1973	BAML-15-00195		3c28e2cd-99f0-40c9-a645-35c62f56ba41	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00194_AML_15-00195_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1973	BAML-15-00195		cf9eb6fe-f107-4560-9ab9-0643095b09c6	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00194_AML_15-00195_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2018	BAML-15-00208		fb44213a-6006-4dcf-a36a-92ecef471072	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML3/variants/somatic_calls/varscan/Pair_15-00208_AML_15-00209_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2030	BAML-15-00240		1e683529-8716-4f2e-a058-33cefea307df	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00240_AML_15-00239_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2032	BAML-15-00245		f575202e-7a11-4078-a460-bd40f23092da	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00246_AML_15-00245_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2033	BAML-15-00247		64c83ff4-4d75-4b05-abcf-064891027d6c	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00248_AML_15-00247_Skin.mutect.c.0.annot.filt.maf
BAML-2033	BAML-15-00247		33b3f5a5-3b0c-457c-87e0-bccd80970a08	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00248_AML_15-00247_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2052	BAML-15-00261		c72f591f-c5c7-49f5-8cc0-0f9d5c012b53	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00261_AML_15-00262_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2059	BAML-15-00277		d0b5d6a5-2cf0-4f75-bc5f-3f6cb0c92a2a	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00276_AML_15-00277_Skin.mutect.c.0.annot.filt.maf
BAML-2067	BAML-15-00300		7e3e261d-fd8b-42f0-8a34-833df79ebf69	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00300_AML_15-00301_Skin.mutect.c.0.annot.filt.maf
BAML-2061	BAML-15-00281		37a42a9b-7c0c-4c35-9429-d474656ff35e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00281_AML_15-00282_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2010	BAML-15-00294		6acb71b4-124b-4b75-a47f-2d6752c4fc62	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00294_AML_15-00295_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2010	BAML-15-00295		ee0de810-d92e-4c2d-9c9b-b0d50d4a1717	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00294_AML_15-00295_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1967	BAML-15-00310		a552952a-2970-4db4-815c-795fef8bea77	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00312_AML_15-00310_Skin.mutect.c.0.annot.filt.maf
BAML-1967	BAML-15-00310		cb85472b-907a-4a9c-b9d5-1e146be65c3b	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00312_AML_15-00310_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1967	BAML-15-00312		b6c5f5e2-f9ba-486a-9c55-847db024dd49	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00312_AML_15-00310_Skin.mutect.c.0.annot.filt.maf
BAML-2094	BAML-15-00339		0ebf14a8-7560-4db7-b9df-1e493fee0ead	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00338_AML_15-00339_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2102	BAML-15-00351		da8cd834-a497-4c50-a06d-445b33564310	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00351_AML_15-00352_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2102	BAML-15-00352		fbef2570-0420-4a6c-ae4c-61dfedf62a6e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00351_AML_15-00352_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2104	BAML-15-00354		b080bfd6-fa34-499f-b5e4-a949868b3969	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00353_AML_15-00354_Skin.mutect.c.0.annot.filt.maf
BAML-2104	BAML-15-00354		4b01b72a-73f4-46a4-b444-674100a81b05	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00353_AML_15-00354_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2108	BAML-15-00361		da9c5b12-965b-4cc1-9e7e-60afa35dde94	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/mutect/Pair_15-00361_AML_15-00362_Skin.mutect.c.0.annot.filt.maf
BAML-2127	BAML-15-00382		70430826-177f-44be-af3d-d5d9970119cf	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00383_AML_15-00382_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2127	BAML-15-00383		1a25c731-7c6b-4e90-ac65-b38356c0e822	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML4/variants/somatic_calls/varscan/Pair_15-00383_AML_15-00382_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2133	BAML-15-00416		9b5d8198-f00a-4a52-ac7b-d2663037eacf	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00416_AML_15-00414_Skin.mutect.c.0.annot.filt.maf
BAML-2142	BAML-15-00471		1e663400-6244-48af-b1d3-f0094ca310ad	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00471_AML_15-00536_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2147	BAML-15-00464		adc480e1-18ad-42ee-a777-d4510649fa2d	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00464_AML_15-00465_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1532	BAML-15-00482		228c3a5c-df09-49ad-b6c7-493069c96675	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00482_AML_15-00483_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2167	BAML-15-00479		233a2801-562d-4563-b749-7a817948dec0	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00479_AML_15-00480_Skin.mutect.c.0.annot.filt.maf
BAML-2167	BAML-15-00480		c3cec32a-8f2d-4040-b40f-31451a3fdf23	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/mutect/Pair_15-00479_AML_15-00480_Skin.mutect.c.0.annot.filt.maf
BAML-2192	BAML-15-00525		b25c4290-c36c-478f-a25e-6ac92c7af513	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00525_AML_15-00524_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2196	BAML-15-00539		d9f5ccec-2f0f-4c7d-95b9-481eb0ce1f4e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00539_AML_15-00540_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2196	BAML-15-00540		ebb58916-ebcf-49ae-81d2-de564deceb44	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_15-00539_AML_15-00540_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1800	BAML-15-00549		86caf591-b395-4d13-878f-642c385ba1eb	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML5/variants/somatic_calls/varscan/Pair_14-00690_AML_15-00549_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2213	BAML-15-00572		92a5d5de-71ac-4340-837d-2b288157e5ca	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00572_AML_15-00594_Skin.mutect.c.0.annot.filt.maf
BAML-2213	BAML-15-00572		20158810-daab-44ba-9921-25516f7827a3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00572_AML_15-00594_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2213	BAML-15-00594		defae6f2-50af-4156-836b-5fc5418fa253	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00572_AML_15-00594_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2213	BAML-15-00594		8a5c34f9-45c4-41c0-b25c-1629b17aa99f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00572_AML_15-00594_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2226	BAML-15-00595		b3b92f52-1250-4226-a5f0-06e2a7038000	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00595_AML_15-00596_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2226	BAML-15-00595		07e57588-157c-4a2b-a696-28f82d09e40d	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00595_AML_15-00596_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2226	BAML-15-00596		57b0ade2-3b83-4244-9171-52b177bfb374	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00595_AML_15-00596_Skin.mutect.c.0.annot.filt.maf
BAML-2232	BAML-15-00608		58f2edff-b349-47d1-a49b-b111af50a82e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00608_AML_15-00607_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2233	BAML-15-00609		0a4231d4-b786-4b81-879b-a40136593b9e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00610_AML_15-00609_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2233	BAML-15-00610		a94cd119-2c73-4e6b-8519-8e2ac46d1769	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00610_AML_15-00609_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-2233	BAML-15-00610		6e786158-f81e-4178-a762-215fd131e0e8	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/varscan/Pair_15-00610_AML_15-00609_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-2239	BAML-15-00627		ac4095ac-8171-491b-b061-f8ec4176c771	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00626_AML_15-00627_Skin.mutect.c.0.annot.filt.maf
BAML-2235	BAML-15-00660		c4a5dc80-5feb-4b16-93d7-054bd8ad403c	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML6/variants/somatic_calls/mutect/Pair_15-00615_AML_15-00660_Skin.mutect.c.0.annot.filt.maf
BAML-1353	BAML-13-00579		d24f3c1a-2aad-4029-aced-d380414371e0	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00578_AML_13-00579_Skin.mutect.c.0.annot.filt.maf
BAML-1355	BAML-13-00583		d36e35f4-df0f-410d-8f1f-48d97bd94dda	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00535_AML_13-00583_Skin.mutect.c.0.annot.filt.maf
BAML-1369	BAML-13-00601		0b8d06ca-33f0-47a8-b5ad-f438791cde09	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00601_AML_13-00611_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1369	BAML-13-00601		ae661988-0114-4ed4-8379-2fa6d2497f2e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00601_AML_13-00611_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1369	BAML-13-00611		d602a537-0c81-4458-986c-a5d89ac0e829	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00601_AML_13-00611_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1374	BAML-13-00614		c46b9f86-d70a-4e6b-98f2-261542a5e2a2	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00614_AML_14-00017_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1375	BAML-13-00615		2037b266-a919-4750-b613-14dfc46cdf29	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00615_AML_13-00618_Skin.mutect.c.0.annot.filt.maf
BAML-1375	BAML-13-00615		575c4f6a-a1ff-4872-ad44-dc6640a1bdb8	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00615_AML_13-00618_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1373	BAML-13-00619		c306e86b-f874-4831-8788-478a92726c91	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00619_AML_13-00617_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1315	BAML-13-00646		8d093362-1499-4aaa-8395-af9f7732c142	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00552_AML_13-00646_Skin.mutect.c.0.annot.filt.maf
BAML-1397	BAML-13-00659		ccc8af4e-fe42-4ec3-969f-5285cd90fd6c	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00659_AML_13-00664_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1137	BAML-13-00286		31799c9a-4831-4a12-abd8-2eb489ce252d	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00286_AML_13-00415_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1159	BAML-13-00342		1af402ba-ed1f-4e80-9bcc-2acb0a072d2e	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00342_AML_13-00530_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1159	BAML-13-00342		ad9c95fa-e087-4508-83fa-44a85e5f2dc5	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00342_AML_13-00530_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1187	BAML-13-00396		233b54db-09b6-4f2e-b90a-d83be9ea7390	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00396_AML_13-00398_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1190	BAML-13-00409		8cdecf38-4d57-406c-9ae6-072419dbf2f4	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00409_AML_13-00410_Skin.mutect.c.0.annot.filt.maf
BAML-1190	BAML-13-00409		bbecd215-3f17-4134-8e0a-cafb1347db38	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00409_AML_13-00410_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1190	BAML-13-00410		61615205-fd48-4841-a6f3-17a60b0ee98d	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00409_AML_13-00410_Skin.mutect.c.0.annot.filt.maf
BAML-1243	BAML-13-00486		122c507c-9491-4faf-881a-c5b37fba1c4f	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00487_AML_13-00486_Skin.varscan2.t.100.n.100.indel.annot.filt.maf
BAML-1243	BAML-13-00487		8aceba0e-c228-4c3e-85ea-476cad072df1	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00487_AML_13-00486_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1246	BAML-13-00493		33c185a9-b348-43b5-9d9d-8a05283a4e43	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00493_AML_13-00495_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
BAML-1247	BAML-13-00496		e5c3be84-d4c8-4130-b195-f5579d9244c7	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/mutect/Pair_13-00496_AML_13-00498_Skin.mutect.c.0.annot.filt.maf
BAML-1247	BAML-13-00496		c9e703bf-e489-48b9-83e5-b02b78bcaed3	/mnt/lustre1/BeatAML/seqcap/processed/BeatAML1/variants/somatic_calls/varscan/Pair_13-00496_AML_13-00498_Skin.varscan2.t.100.n.100.snp.Somatic.hc.filter.pass.annot.filt.maf
